InvoiceNumber;DeliveryNoteNumber;CompanyCode;SalesOrg;Division;SoldToNumber;SoldToName;SoldToComMail;SoldToLanguage;SoldToStatus;InvoiceIssueDate;DocumentType;ShipToNumber;ShipToName;DeliveryNoteDate;ShippingPoint
1400597500;4112104917;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.17;H411
1400597500;4112104921;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.17;H411
1400597500;4112104927;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.17;H411
1400597500;4112104934;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.18;H411
1400597500;4112104950;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.18;H411
1400597500;4112104960;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.18;H411
1400597500;4112104965;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.18;H411
1400597500;4112104970;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.18;H411
1400597500;4112104972;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.18;H411
1400597500;4112104982;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.19;H411
1400597500;4112104985;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.19;H411
1400597500;4112104986;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.19;H411
1400597500;4112104987;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.19;H411
1400597500;4112104992;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.19;H411
1400597500;4112105042;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.24;H411
1400597500;4112105063;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.25;H411
1400597500;4112105075;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.25;H411
1400597500;4112105089;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.26;H411
1400597500;4112105111;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.26;H411
1400597500;4112105113;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.26;H411
1400597500;4112105127;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.26;H411
1400597500;4112105132;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.26;H411
1400597500;4112105142;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.27;H411
1400597500;4112105162;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.27;H411
1400597500;4112105174;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.28;H411
1400597500;4112105181;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.28;H411
1400597500;4112105183;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.30;H411
1400597500;4112105197;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.30;H411
1400597500;4112105211;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.31;H411
1400597500;4112105214;HU17;HU18;40;0000101453;Út-Ép-Ker 97 Kft.;;HU;;2021.09.01;ZF2;0100487954;Telepi (SF) - Dunaharaszti;2021.08.31;H411
1400597501;4482101469;HU17;HU18;40;0000101467;Stro-Kerék Kft.;;HU;;2021.09.01;ZF2;0100820273;Volán Lenti 0-5 DDP;2021.08.17;H448
1400597501;4482101471;HU17;HU18;40;0000101467;Stro-Kerék Kft.;;HU;;2021.09.01;ZF2;0100820273;Volán Lenti 0-5 DDP;2021.08.17;H448
1400597501;4482101474;HU17;HU18;40;0000101467;Stro-Kerék Kft.;;HU;;2021.09.01;ZF2;0100820273;Volán Lenti 0-5 DDP;2021.08.17;H448
1400597501;4482101475;HU17;HU18;40;0000101467;Stro-Kerék Kft.;;HU;;2021.09.01;ZF2;0100820273;Volán Lenti 0-5 DDP;2021.08.17;H448
1400597502;4422106118;HU17;HU18;40;0000101482;T&T 2000 Kft.;szoke_karoly@freemail.hu;HU;;2021.09.01;ZF2;0100819945;Misefa 070/5 hrsz 20 km;2021.08.18;H442
1400597502;4422106120;HU17;HU18;40;0000101482;T&T 2000 Kft.;szoke_karoly@freemail.hu;HU;;2021.09.01;ZF2;0100819945;Misefa 070/5 hrsz 20 km;2021.08.18;H442
1400597502;4422106125;HU17;HU18;40;0000101482;T&T 2000 Kft.;szoke_karoly@freemail.hu;HU;;2021.09.01;ZF2;0100819945;Misefa 070/5 hrsz 20 km;2021.08.18;H442
1400597503;4422106144;HU17;HU18;40;0000101482;T&T 2000 Kft.;szoke_karoly@freemail.hu;HU;;2021.09.01;ZF2;0100819944;Misefa 070/5 hrsz Telepi;2021.08.19;H442
1400597504;4342102705;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100817028;Tornacsarnok Komárom 9 km;2021.08.16;H434
1400597504;4342102707;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100817028;Tornacsarnok Komárom 9 km;2021.08.16;H434
1400597504;4342102708;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100817028;Tornacsarnok Komárom 9 km;2021.08.16;H434
1400597504;4342102710;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100817028;Tornacsarnok Komárom 9 km;2021.08.16;H434
1400597504;4342102712;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100817028;Tornacsarnok Komárom 9 km;2021.08.16;H434
1400597504;4342102713;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100817028;Tornacsarnok Komárom 9 km;2021.08.16;H434
1400597504;4342102714;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100817028;Tornacsarnok Komárom 9 km;2021.08.16;H434
1400597504;4342102715;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100817028;Tornacsarnok Komárom 9 km;2021.08.16;H434
1400597504;4342102716;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100817028;Tornacsarnok Komárom 9 km;2021.08.16;H434
1400597504;4342102718;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100817028;Tornacsarnok Komárom 9 km;2021.08.16;H434
1400597504;4342102719;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100817028;Tornacsarnok Komárom 9 km;2021.08.16;H434
1400597505;4312101393;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.17;H431
1400597505;4312101394;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.17;H431
1400597505;4312101395;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.17;H431
1400597505;4312101397;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.17;H431
1400597505;4312101398;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.17;H431
1400597505;4312101399;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.17;H431
1400597505;4312101402;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.17;H431
1400597505;4312101406;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.17;H431
1400597505;4312101407;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.17;H431
1400597505;4312101409;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.17;H431
1400597505;4312101412;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.17;H431
1400597505;4312101416;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.17;H431
1400597505;4312101418;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.17;H431
1400597505;4312101420;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.17;H431
1400597505;4312101424;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.17;H431
1400597505;4312101430;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.17;H431
1400597505;4312101438;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.18;H431
1400597505;4312101439;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.18;H431
1400597505;4312101440;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.18;H431
1400597505;4312101441;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.18;H431
1400597505;4312101443;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.18;H431
1400597505;4312101445;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.18;H431
1400597505;4312101448;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.18;H431
1400597505;4312101449;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.18;H431
1400597505;4312101450;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.18;H431
1400597505;4312101451;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.18;H431
1400597505;4312101452;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.18;H431
1400597505;4312101453;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.18;H431
1400597505;4312101456;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.18;H431
1400597505;4312101457;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.18;H431
1400597505;4312101458;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.18;H431
1400597505;4312101461;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.18;H431
1400597505;4312101465;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.18;H431
1400597505;4312101466;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.18;H431
1400597505;4312101474;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.19;H431
1400597505;4312101475;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.19;H431
1400597505;4312101476;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.19;H431
1400597505;4312101477;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.19;H431
1400597505;4312101480;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.19;H431
1400597505;4312101484;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.19;H431
1400597505;4312101485;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.19;H431
1400597505;4312101486;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.19;H431
1400597505;4312101493;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.19;H431
1400597505;4312101495;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.19;H431
1400597505;4312101496;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.19;H431
1400597505;4312101499;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.23;H431
1400597505;4312101500;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.23;H431
1400597505;4312101501;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.23;H431
1400597505;4312101502;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.23;H431
1400597505;4312101503;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.23;H431
1400597505;4312101504;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.23;H431
1400597505;4312101505;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.23;H431
1400597505;4312101506;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.23;H431
1400597505;4312101507;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.23;H431
1400597505;4312101508;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.23;H431
1400597505;4312101509;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.23;H431
1400597505;4312101510;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.23;H431
1400597505;4312101511;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.23;H431
1400597505;4312101513;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.24;H431
1400597505;4312101514;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.24;H431
1400597505;4312101515;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.24;H431
1400597505;4312101517;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.24;H431
1400597505;4312101518;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.24;H431
1400597505;4312101519;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.24;H431
1400597505;4312101520;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.24;H431
1400597505;4312101521;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.24;H431
1400597505;4312101522;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.24;H431
1400597505;4312101523;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.24;H431
1400597505;4312101524;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.24;H431
1400597505;4312101525;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.24;H431
1400597505;4312101527;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.24;H431
1400597505;4312101528;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.24;H431
1400597505;4312101531;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.25;H431
1400597505;4312101532;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.25;H431
1400597505;4312101533;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.25;H431
1400597505;4312101534;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.25;H431
1400597505;4312101535;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.25;H431
1400597505;4312101537;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.25;H431
1400597505;4312101540;HU17;HU18;40;0000101488;WOLF-FARKAS Építőipari és Szolg. Kf;wf@wf.t-online.hu;HU;;2021.09.01;ZF2;0100819672;Tornacsarnok Komárom Győrből 9 km;2021.08.25;H431
